address,length,value
"101967d0",3296,"""..-         -XXXXXXX-    X    -           X           -XXXXXXX          -          XXXXXXX-     XX          - XX       XX ..-         -X.....X-   X.X   -          X.X          -X.....X          -          X.....X-    X..X         -X..X     X..X---         -XXX.XXX-  X...X  -         X...X         -X....X           -           X....X-    X..X         -X...X   X...XX           -  X.X  - X.....X -        X.....X        -X...X            -            X...X-    X..X         - X...X X...X XX          -  X.X  -X.......X-       X.......X       -X..X.X           -           X.X..X-    X..X         -  X...X...X  X.X         -  X.X  -XXXX.XXXX-       XXXX.XXXX       -X.X X.X          -          X.X X.X-    X..XXX       -   X.....X   X..X        -  X.X  -   X.X   -          X.X          -XX   X.X         -         X.X   XX-    X..X..XXX    -    X...X    X...X       -  X.X  -   X.X   -    XX    X.X    XX    -      X.X        -        X.X      -    X..X..X..XX  -     X.X     X....X      -  X.X  -   X.X   -   X.X    X.X    X.X   -       X.X       -       X.X       -    X..X..X..X.X -    X...X    X.....X     -  X.X  -   X.X   -  X..X    X.X    X..X  -        X.X      -      X.X        -XXX X..X..X..X..X-   X.....X   X......X    -  X.X  -   X.X   - X...XXXXXX.XXXXXX...X -         X.X   XX-XX   X.X         -X..XX........X..X-  X...X...X  X.......X   -  X.X  -   X.X   -X.....................X-          X.X X.X-X.X X.X          -X...X...........X- X...X X...X X........X  -  X.X  -   X.X   - X...XXXXXX.XXXXXX...X -           X.X..X-X..X.X           - X..............X-X...X   X...XX.........X -XXX.XXX-   X.X   -  X..X    X.X    X..X  -            X...X-X...X            -  X.............X-X..X     X..XX..........X-X.....X-   X.X   -   X.X    X.X    X.X   -           X....X-X....X           -  X.............X- XX       XX X......XXXXX-XXXXXXX-   X.X   -    XX    X.X    XX    -          X.....X-X.....X          -   X............X--------------X...X..X    ---------   X.X   -          X.X          -          XXXXXXX-XXXXXXX          -   X...........X -             X..X X..X   -       -XXXX.XXXX-       XXXX.XXXX       -------------------------------------    X..........X -             X.X  X..X   -       -X.......X-       X.......X       -    XX           XX    -           -    X..........X -             XX    X..X  -       - X.....X -        X.....X        -   X.X           X.X   -           -     X........X  -                   X..X  -       -  X...X  -         X...X         -  X..X           X..X  -           -     X........X  -                    XX   -       -   X.X   -          X.X          - X...XXXXXXXXXXXXX...X -           -     XXXXXXXXXX  -             -------------       -    X    -           X           -X.....................X-           -------------------                                 ----------------------------------- X...XXXXXXXXXXXXX...X -                                                                                                 -  X..X           X..X  -                                                                                                 -   X.X           X.X   -                                                                                                 -    XX           XX    -                                           """
"1019a458",22,"u""index >= 0"""
"1019a470",48,"u""n < (Storage.Size << 5)"""
"1019a4a0",174,"u""C:\\Users\\Madhav Gupta\\Documents\\GitHub\\ProjectEagleCore\\include\\imgui\\imstb_rectpack.h"""
"1019a550",30,"u""first->x <= x0"""
"1019a570",38,"u""node->next->x > x0"""
"1019a598",28,"u""node->x <= x0"""
"1019a5b4",44,"u""width % c->align == 0"""
"1019a5e0",20,"u""xpos >= 0"""
"1019a5f8",80,"u""node->next->x > xpos && node->x <= xpos"""
"1019a648",174,"u""C:\\Users\\Madhav Gupta\\Documents\\GitHub\\ProjectEagleCore\\include\\imgui\\imstb_truetype.h"""
"1019a6f8",48,"u""!(o > b->size || o < 0)"""
"1019a728",34,"u""n >= 1 && n <= 4"""
"1019a74c",58,"u""offsize >= 1 && offsize <= 4"""
"1019a788",40,"u""i >= 0 && i < count"""
"1019a800",32,"u""!info->cff.size"""
"1019a820",100,"u""output_ctx.num_vertices == count_ctx.num_vertices"""
"1019a884",14,"u""z != 0"""
"1019a894",16,"u""y0 < y1"""
"1019a8a4",30,"u""e->sy <= e->ey"""
"1019a8c4",20,"u""x1 <= x+1"""
"1019a8d8",16,"u""x1 >= x"""
"1019a8e8",16,"u""x1 <= x"""
"1019a8f8",20,"u""x1 >= x+1"""
"1019a90c",42,"u""x1 >= x && x1 <= x+1"""
"1019a938",90,"u""x0 >= x && x0 <= x+1 && x1 >= x && x1 <= x+1"""
"1019a994",30,"u""top_width >= 0"""
"1019a9b4",36,"u""bottom_width >= 0"""
"1019a9d8",30,"u""e->ey >= y_top"""
"1019a9f8",72,"u""e->sy <= y_bottom && e->ey >= y_top"""
"1019aa40",36,"u""x >= 0 && x < len"""
"1019aa64",16,"u""dy >= 0"""
"1019aa74",16,"u""dx >= 0"""
"1019aa84",42,"u""fabsf(area) <= 1.01f"""
"1019aab0",40,"u""sy1 > y_final-0.01f"""
"1019aad8",26,"u""z->direction"""
"1019aaf4",40,"u""z->ey >= scan_y_top"""
"1019ab1c",30,"u""pixels[i] == 0"""
"1019ab3c",62,"u""pixels[i*stride_in_bytes] == 0"""
"1019ab80",170,"u""C:\\Users\\Madhav Gupta\\Documents\\GitHub\\ProjectEagleCore\\include\\imgui\\imgui_draw.cpp"""
"1019ac2c",34,"u""max_error > 0.0f"""
"1019ac50",178,"u""draw_cmd.ClipRect.x <= draw_cmd.ClipRect.z && draw_cmd.ClipRect.y <= draw_cmd.ClipRect.w"""
"1019ad04",56,"u""curr_cmd->UserCallback == 0"""
"1019ad40",156,"u""(flags & 0x0F) == 0 && \""Misuse of legacy hardcoded ImDrawCornerFlags values!\"""""
"1019ade0",104,"u""font->ContainerAtlas->TexID == _CmdHeader.TextureId"""
"1019ae48",260,"u""_Current == 0 && _Count <= 1 && \""Nested channel splitting is not supported. Please use separate instances of ImDrawListSplitter.\"""""
"1019af4c",50,"u""idx >= 0 && idx < _Count"""
"1019af80",230,"u""draw_list->VtxBuffer.Size == 0 || draw_list->_VtxWritePtr == draw_list->VtxBuffer.Data + draw_list->VtxBuffer.Size"""
"1019b068",230,"u""draw_list->IdxBuffer.Size == 0 || draw_list->_IdxWritePtr == draw_list->IdxBuffer.Data + draw_list->IdxBuffer.Size"""
"1019b150",120,"u""(int)draw_list->_VtxCurrentIdx == draw_list->VtxBuffer.Size"""
"1019b1c8",232,"u""draw_list->_VtxCurrentIdx < (1 << 16) && \""Too many vertices in ImDrawList using 16-bit indices. Read comment above\"""""
"1019b2b0",180,"u""!Locked && \""Cannot modify a locked ImFontAtlas between NewFrame() and EndFrame/Render()!\"""""
"1019b368",108,"u""font_cfg->FontData != 0 && font_cfg->FontDataSize > 0"""
"1019b3d4",56,"u""font_cfg->SizePixels > 0.0f"""
"1019b410",120,"u""!Fonts.empty() && \""Cannot use MergeMode for the first font\"""""
"1019b488",22,"""ProggyClean.ttf, %dpx"""
"1019b4a0",46,"u""font_cfg.FontData == 0"""
"1019b4d0",124,"u""font_data_size > 100 && \""Incorrect value for font_data_size!\"""""
"1019b54c",60,"u""TexWidth > 0 && TexHeight > 0"""
"1019b588",34,"u""rect->IsPacked()"""
"1019b5ac",50,"u""PackIdMouseCursors != -1"""
"1019b5e0",54,"u""atlas->ConfigData.Size > 0"""
"1019b618",164,"u""cfg.DstFont && (!cfg.DstFont->IsLoaded() || cfg.DstFont->ContainerAtlas == atlas)"""
"1019b6bc",46,"u""src_tmp.DstIndex != -1"""
"1019b6f0",144,"u""font_offset >= 0 && \""FontData is incorrect, or FontNo cannot be found.\"""""
"1019b780",198,"u""0 && \""stbtt_InitFont(): failed to parse FontData. It is correct and complete? Check FontDataSize.\"""""
"1019b848",58,"u""src_range[0] <= src_range[1]"""
"1019b888",94,"u""src_tmp.GlyphsList.Size == src_tmp.GlyphsCount"""
"1019b8e8",50,"u""glyph_index_in_font != 0"""
"1019b920",64,"u""font->ConfigData == font_config"""
"1019b960",36,"u""pack_context != 0"""
"1019b984",42,"u""user_rects.Size >= 1"""
"1019b9b0",164,"u""pack_rects[i].w == user_rects[i].Width && pack_rects[i].h == user_rects[i].Height"""
"1019ba58",70,"u""x >= 0 && x + w <= atlas->TexWidth"""
"1019baa0",72,"u""y >= 0 && y + h <= atlas->TexHeight"""
"1019bae8",28,"u""r->IsPacked()"""
"1019bb08",192,"u""r->Width == FONT_ATLAS_DEFAULT_TEX_DATA_W * 2 + 1 && r->Height == FONT_ATLAS_DEFAULT_TEX_DATA_H"""
"1019bbc8",64,"u""r->Width == 2 && r->Height == 2"""
"1019bc08",126,"u""pad_left + line_width + pad_right == r->Width && y < r->Height"""
"1019bc88",118,"u""atlas->TexPixelsAlpha8 != 0 || atlas->TexPixelsRGBA32 != 0"""
"1019bd00",66,"u""r->Font->ContainerAtlas == atlas"""
"1019bd50",96,"u""Glyphs.Size > 0 && \""Font has not loaded glyph!\"""""
"1019bdb0",42,"u""Glyphs.Size < 0xFFFF"""
"1019bde0",78,"u""IndexAdvanceX.Size == IndexLookup.Size"""
"1019be30",28,"u""text_end != 0"""
"1019be50",82,"u""stb__dout + length <= stb__barrier_out_e"""
"1019bea4",54,"u""stb__dout == output + olen"""
"1019bedc",54,"u""stb__dout <= output + olen"""
"1019bfb0",178,"u""C:\\Users\\Madhav Gupta\\Documents\\GitHub\\ProjectEagleCore\\include\\imgui\\imgui_impl_dx9.cpp"""
"1019c068",166,"u""io.BackendRendererUserData == nullptr && \""Already initialized a renderer backend!\"""""
"1019c110",15,"""imgui_impl_dx9"""
"1019c120",108,"u""bd != nullptr && \""Did you call ImGui_ImplDX9_Init()?\"""""
"1019c1d0",182,"u""C:\\Users\\Madhav Gupta\\Documents\\GitHub\\ProjectEagleCore\\include\\imgui\\imgui_impl_win32.cpp"""
"1019c288",166,"u""io.BackendPlatformUserData == nullptr && \""Already initialized a platform backend!\"""""
"1019c330",17,"""imgui_impl_win32"""
"1019c344",14,"""xinput1_4.dll"""
"1019c354",14,"""xinput1_3.dll"""
"1019c364",16,"""xinput9_1_0.dll"""
"1019c374",14,"""xinput1_2.dll"""
"1019c384",14,"""xinput1_1.dll"""
"1019c394",22,"""XInputGetCapabilities"""
"1019c3ac",15,"""XInputGetState"""
"1019c3bc",28,"u""bd->hWnd != 0"""
"1019c3d8",112,"u""bd != nullptr && \""Did you call ImGui_ImplWin32_Init()?\"""""
"1019c460",174,"u""C:\\Users\\Madhav Gupta\\Documents\\GitHub\\ProjectEagleCore\\include\\imgui\\imgui_tables.cpp"""
"1019c510",82,"u""columns_count > 0 && columns_count < 512"""
"1019c564",40,"u""inner_width >= 0.0f"""
"1019c590",238,"u""table->ColumnsCount == columns_count && \""BeginTable(): Cannot change columns count mid-frame while preserving same ID\"""""
"1019c680",12,"""##Instances"""
"1019c690",278,"u""table->InnerWindow->WindowPadding.x == 0.0f && table->InnerWindow->WindowPadding.y == 0.0f && table->InnerWindow->WindowBorderSize == 0.0f"""
"1019c7a8",78,"u""reorder_dir == -1 || reorder_dir == +1"""
"1019c7f8",86,"u""table->Flags & ImGuiTableFlags_Reorderable"""
"1019c850",104,"u""dst_column->DisplayOrder == dst_order - reorder_dir"""
"1019c8b8",114,"u""ImIsPowerOfTwo(flags & ImGuiTableColumnFlags_WidthMask_)"""
"1019c92c",62,"u""table->IsLayoutLocked == false"""
"1019c970",108,"u""column->IndexWithinEnabledSet <= column->DisplayOrder"""
"1019c9e0",144,"u""table->LeftMostEnabledColumn >= 0 && table->RightMostEnabledColumn >= 0"""
"1019ca70",24,"u""!is_visible"""
"1019ca88",82,"u""table->Flags & ImGuiTableFlags_Resizable"""
"1019cae0",134,"u""table != 0 && \""Only call EndTable() if BeginTable() returns true!\"""""
"1019cb68",64,"u""inner_window == g.CurrentWindow"""
"1019cba8",150,"u""outer_window == inner_window || outer_window == inner_window->ParentWindow"""
"1019cc40",96,"u""table->RowPosY2 == inner_window->DC.CursorPos.y"""
"1019cca0",194,"u""(inner_window->IDStack.back() == table_instance->TableInstanceID) && \""Mismatching PushID/PopID!\"""""
"1019cd68",220,"u""(outer_window->DC.ItemWidthStack.Size >= temp_data->HostBackupItemWidthStackSize) && \""Too many PopItemWidth!\"""""
"1019ce48",92,"u""(table->Flags & ImGuiTableFlags_ScrollX) == 0"""
"1019cea8",118,"u""g.CurrentWindow == outer_window && g.CurrentTable == table"""
"1019cf20",56,"u""g.TablesTempDataStacked > 0"""
"1019cf58",136,"u""table != 0 && \""Need to call TableSetupColumn() after BeginTable()!\"""""
"1019cfe0",182,"u""table->IsLayoutLocked == false && \""Need to call call TableSetupColumn() before first row!\"""""
"1019d098",220,"u""(flags & ImGuiTableColumnFlags_StatusMask_) == 0 && \""Illegal to pass StatusMask values to TableSetupColumn()\"""""
"1019d178",190,"u""(table->DeclColumnsCount < table->ColumnsCount) && \""Called TableSetupColumn() too many times!\"""""
"1019d238",252,"u""init_width_or_weight <= 0.0f && \""Can only specify width/weight if sizing policy is set explicitly in either Table or Column.\"""""
"1019d338",172,"u""table->IsLayoutLocked == false && \""Need to call TableSetupColumn() before first row!\"""""
"1019d3e4",60,"u""columns >= 0 && columns < 512"""
"1019d420",48,"u""rows >= 0 && rows < 128"""
"1019d450",96,"u""column_n >= 0 && column_n < table->ColumnsCount"""
"1019d4b0",68,"u""target != ImGuiTableBgTarget_None"""
"1019d4f4",30,"u""column_n == -1"""
"1019d514",40,"u""!table->IsInsideRow"""
"1019d53c",58,"u""window == table->InnerWindow"""
"1019d578",38,"u""table->IsInsideRow"""
"1019d5a4",62,"u""table->IsUnfrozenRows == false"""
"1019d5e8",146,"u""table->Bg2ClipRectForDrawCmd.Min.y <= table->Bg2ClipRectForDrawCmd.Max.y"""
"1019d680",74,"u""column_n >= 0 && table->ColumnsCount"""
"1019d6d0",90,"u""table != 0 && table->IsLayoutLocked == false"""
"1019d72c",58,"u""table->MinColumnWidth > 0.0f"""
"1019d768",94,"u""column_0_width > 0.0f && column_1_width > 0.0f"""
"1019d7c8",156,"u""table->LeftMostStretchedColumn != -1 && table->RightMostStretchedColumn != -1"""
"1019d864",58,"u""column->StretchWeight > 0.0f"""
"1019d8a0",92,"u""visible_weight > 0.0f && visible_width > 0.0f"""
"1019d900",102,"u""table->BgClipRect.Min.y <= table->BgClipRect.Max.y"""
"1019d968",48,"u""splitter->_Current == 0"""
"1019d998",62,"u""channel_no < max_draw_channels"""
"1019d9d8",176,"u""has_freeze_v == false || table->Bg2DrawChannelUnfrozen != TABLE_DRAW_CHANNEL_BG2_FROZEN"""
"1019da88",198,"u""channel->_CmdBuffer.Size == 1 && merge_clip_rect.Contains(ImRect(channel->_CmdBuffer[0].ClipRect))"""
"1019db50",166,"u""dst_tmp == g.DrawChannelsTempMergeBuffer.Data + g.DrawChannelsTempMergeBuffer.Size"""
"1019dbf8",74,"u""n < column->SortDirectionsAvailCount"""
"1019dc48",74,"u""column->SortDirectionsAvailCount > 0"""
"1019dc98",84,"u""sort_direction != ImGuiSortDirection_None"""
"1019dcf0",80,"u""table->Flags & ImGuiTableFlags_Sortable"""
"1019dd40",104,"u""sort_order_count < (int)sizeof(sort_order_mask) * 8"""
"1019dda8",76,"u""column_with_smallest_sort_order != -1"""
"1019ddf8",84,"u""column->SortOrder < table->SortSpecsCount"""
"1019de50",134,"u""table != 0 && \""Need to call TableHeadersRow() after BeginTable()!\"""""
"1019ded8",126,"u""table != 0 && \""Need to call TableHeader() after BeginTable()!\"""""
"1019df58",54,"u""table->CurrentColumn != -1"""
"1019df90",98,"u""column_n >= -1 && column_n < table->ColumnsCount"""
"1019dff4",14,"""##ContextMenu"""
"1019e004",10,"""<Unknown>"""
"1019e010",52,"u""settings->ID == table->ID"""
"1019e048",202,"u""settings->ColumnsCount == table->ColumnsCount && settings->ColumnsCountMax >= settings->ColumnsCount"""
"1019e114",10,"""0x%08X,%d"""
"1019e120",12,"""RefScale=%f"""
"1019e12c",12,"""Column %d%n"""
"1019e138",16,"""UserID=0x%08X%n"""
"1019e148",11,"""Width=%d%n"""
"1019e154",12,"""Weight=%f%n"""
"1019e160",13,"""Visible=%d%n"""
"1019e170",11,"""Order=%d%n"""
"1019e17c",12,"""Sort=%d%c%n"""
"1019e188",17,"""[%s][0x%08X,%d]\n"""
"1019e19c",13,"""RefScale=%g\n"""
"1019e1ac",12,"""Column %-2d"""
"1019e1b8",13,""" UserID=%08X"""
"1019e1c8",13,""" Weight=%.4f"""
"1019e1d8",10,""" Width=%d"""
"1019e1e4",12,""" Visible=%d"""
"1019e1f0",10,""" Order=%d"""
"1019e1fc",11,""" Sort=%d%c"""
"1019e20c",6,"""Table"""
"1019e218",64,"u""table->MemoryCompacted == false"""
"1019e25a",38,"u""-column_index > 0"""
"1019e280",100,"u""g.ActiveId == columns->ID + ImGuiID(column_index)"""
"1019e2e8",74,"u""column_index < columns->Columns.Size"""
"1019e334",26,"u""columns != 0"""
"1019e350",84,"u""n >= 0 && n < CHUNKS && CurrIdx == CHUNKS"""
"1019e3a4",54,"u""n == CurrIdx && n < CHUNKS"""
"1019e3dc",54,"u""it >= Data && it < DataEnd"""
"1019e418",82,"u""p >= Buf.Data && p < Buf.Data + Buf.Size"""
"1019e550",6,"""%I64d"""
"1019e55c",6,"""%I64u"""
"1019e564",6,"""float"""
"1019e578",7,"""double"""
"1019e588",176,"u""C:\\Users\\Madhav Gupta\\Documents\\GitHub\\ProjectEagleCore\\include\\imgui\\imgui_widgets.cpp"""
"1019e638",82,"u""size_arg.x != 0.0f && size_arg.y != 0.0f"""
"1019e68c",9,"""#SCROLLX"""
"1019e698",9,"""#SCROLLY"""
"1019e6a4",44,"u""scrollbar_size > 0.0f"""
"1019e6d0",88,"u""ImMax(size_contents_v, size_avail_v) > 0.0f"""
"1019e73c",7,"""%.0f%%"""
"1019e748",176,"u""ImIsPowerOfTwo(flags & (ImGuiSeparatorFlags_Horizontal | ImGuiSeparatorFlags_Vertical))"""
"1019e7f8",34,"u""thickness > 0.0f"""
"1019e820",34,"""--------------------------------\n"""
"1019e848",266,"u""(flags & (ImGuiComboFlags_NoArrowButton | ImGuiComboFlags_NoPreview)) != (ImGuiComboFlags_NoArrowButton | ImGuiComboFlags_NoPreview)"""
"1019e958",184,"u""(flags & (ImGuiComboFlags_NoPreview | (ImGuiComboFlags)ImGuiComboFlags_CustomPreview)) == 0"""
"1019ea10",13,"""##ComboPopup"""
"1019ea20",88,"u""preview_value == 0 || preview_value[0] == 0"""
"1019ea80",104,"u""ImIsPowerOfTwo(flags & ImGuiComboFlags_HeightMask_)"""
"1019eae8",13,"""##Combo_%02d"""
"1019eaf8",15,"""*Unknown item*"""
"1019eb08",100,"u""data_type >= 0 && data_type < ImGuiDataType_COUNT"""
"1019eb6c",46,"u""op == '+' || op == '-'"""
"1019ebc8",446,"u""(flags == 1 || (flags & ImGuiSliderFlags_InvalidMask_) == 0) && \""Invalid ImGuiSliderFlags flags! Has the 'float power' argument been mistakenly cast to flags? Call function with ImGuiSliderFlags_Logarithmic flags instead.\"""""
"1019ed88",446,"u""(flags == 1 || (flags & ImGuiSliderFlags_InvalidMask_) == 0) && \""Invalid ImGuiSliderFlags flag!  Has the 'float power' argument been mistakenly cast to flags? Call function with ImGuiSliderFlags_Logarithmic flags instead.\"""""
"1019ef48",162,"u""*(const ImS32*)p_min >= IM_S32_MIN / 2 && *(const ImS32*)p_max <= IM_S32_MAX / 2"""
"1019eff0",78,"u""*(const ImU32*)p_max <= IM_U32_MAX / 2"""
"1019f040",162,"u""*(const ImS64*)p_min >= IM_S64_MIN / 2 && *(const ImS64*)p_max <= IM_S64_MAX / 2"""
"1019f0e8",78,"u""*(const ImU64*)p_max <= IM_U64_MAX / 2"""
"1019f138",200,"u""*(const float*)p_min >= -3.402823466e+38F / 2.0f && *(const float*)p_max <= 3.402823466e+38F / 2.0f"""
"1019f200",232,"u""*(const double*)p_min >= -1.7976931348623158e+308 / 2.0f && *(const double*)p_max <= 1.7976931348623158e+308 / 2.0f"""
"1019f2e8",92,"u""(size_t)(fmt_end - fmt_in + 1) < fmt_out_size"""
"1019f344",34,"u""g.ActiveId == id"""
"1019f370",82,"u""!(flags & ImGuiInputTextFlags_Multiline)"""
"1019f3c4",40,"u""idx <= obj->CurLenW"""
"1019f3ec",32,"u""pos <= text_len"""
"1019f40c",54,"u""text_len < obj->TextW.Size"""
"1019f448",174,"u""C:\\Users\\Madhav Gupta\\Documents\\GitHub\\ProjectEagleCore\\include\\imgui\\imstb_textedit.h"""
"1019f4f8",120,"u""((char*)(state->undo_rec + state->redo_point)) >= buf_begin"""
"1019f570",148,"u""((char*)(state->undo_rec + state->redo_point + 1) + move_size) <= buf_end"""
"1019f604",46,"u""state->TextA.Data != 0"""
"1019f634",52,"u""buf != 0 && buf_size >= 0"""
"1019f668",184,"u""!((flags & ImGuiInputTextFlags_CallbackHistory) && (flags & ImGuiInputTextFlags_Multiline))"""
"1019f720",198,"u""!((flags & ImGuiInputTextFlags_CallbackCompletion) && (flags & ImGuiInputTextFlags_AllowTabInput))"""
"1019f7e8",28,"u""callback != 0"""
"1019f804",50,"u""state && state->ID == id"""
"1019f838",216,"u""password_font->Glyphs.empty() && password_font->IndexAdvanceX.empty() && password_font->IndexLookup.empty()"""
"1019f910",22,"u""state != 0"""
"1019f928",24,"u""buf[0] != 0"""
"1019f940",68,"u""callback_data.Buf == callback_buf"""
"1019f988",90,"u""callback_data.BufSize == state->BufCapacityA"""
"1019f9e4",58,"u""callback_data.Flags == flags"""
"1019fa20",26,"u""!is_readonly"""
"1019fa40",118,"u""callback_data.BufTextLen == (int)strlen(callback_data.Buf)"""
"1019fab8",54,"u""apply_new_text_length >= 0"""
"1019faf0",68,"u""apply_new_text_length <= buf_size"""
"1019fb34",52,"u""g.ColorEditCurrentID != 0"""
"1019fb7c",6,"""R:%3d"""
"1019fb84",6,"""G:%3d"""
"1019fb8c",6,"""B:%3d"""
"1019fb94",6,"""A:%3d"""
"1019fb9c",6,"""H:%3d"""
"1019fba4",6,"""S:%3d"""
"1019fbac",6,"""V:%3d"""
"1019fbb4",6,"""%0.3f"""
"1019fbbc",8,"""R:%0.3f"""
"1019fbc4",8,"""G:%0.3f"""
"1019fbcc",8,"""B:%0.3f"""
"1019fbd4",8,"""A:%0.3f"""
"1019fbdc",8,"""H:%0.3f"""
"1019fbe4",8,"""S:%0.3f"""
"1019fbec",8,"""V:%0.3f"""
"1019fbf8",114,"u""ImIsPowerOfTwo(flags & ImGuiColorEditFlags_DisplayMask_)"""
"1019fc70",110,"u""ImIsPowerOfTwo(flags & ImGuiColorEditFlags_InputMask_)"""
"1019fce0",8,"""M:0.000"""
"1019fce8",6,"""M:000"""
"1019fcf0",8,"""context"""
"1019fcf8",18,"""#%02X%02X%02X%02X"""
"1019fd0c",14,"""#%02X%02X%02X"""
"1019fd1c",7,"""##Text"""
"1019fd24",17,"""%02X%02X%02X%02X"""
"1019fd38",13,"""%02X%02X%02X"""
"1019fd48",14,"""##ColorButton"""
"1019fd58",7,"""picker"""
"1019fd60",9,"""##picker"""
"1019fd6c",7,"""_COL3F"""
"1019fd74",7,"""_COL4F"""
"1019fd80",112,"u""ImIsPowerOfTwo(flags & ImGuiColorEditFlags_PickerMask_)"""
"1019fdfc",6,"""alpha"""
"1019fe04",8,"""Current"""
"1019fe0c",10,"""##current"""
"1019fe18",9,"""Original"""
"1019fe24",11,"""##original"""
"1019fe30",6,"""##rgb"""
"1019fe38",6,"""##hsv"""
"1019fe40",6,"""##hex"""
"1019fe48",6,"""Color"""
"1019fe50",12,"""##preview"""
"1019fe5c",53,"""#%02X%02X%02X\nR: %d, G: %d, B: %d\n(%.3f, %.3f, %.3f)"""
"1019fe98",66,"""#%02X%02X%02X%02X\nR:%d, G:%d, B:%d, A:%d\n(%.3f, %.3f, %.3f, %.3f)"""
"1019fedc",26,"""H: %.3f, S: %.3f, V: %.3f"""
"1019fef8",35,"""H: %.3f, S: %.3f, V: %.3f, A: %.3f"""
"1019ff28",7,"""0..255"""
"1019ff30",11,"""0.00..1.00"""
"1019ff3c",10,"""Copy as.."""
"1019ff48",29,"""(%.3ff, %.3ff, %.3ff, %.3ff)"""
"1019ff68",14,"""(%d,%d,%d,%d)"""
"1019ff78",13,"""##selectable"""
"1019ff88",20,"""##previewing_picker"""
"1019ff9c",10,"""Alpha Bar"""
"1019ffa8",108,"u""button_flags & ImGuiButtonFlags_PressedOnDragDropHold"""
"101a0018",98,"u""nav_tree_node_data->ID == window->IDStack.back()"""
"101a0080",70,"u""v_idx >= 0 && v_idx < values_count"""
"101a00c8",20,"""%d: %8.4g\n%d: %8.4g"""
"101a00dc",10,"""%d: %8.4g"""
"101a00e8",74,"u""v1_idx >= 0 && v1_idx < values_count"""
"101a013c",8,"""false"""
"101a0144",9,"""%s: %.3f"""
"101a0150",34,"u""tab_bar->ID != 0"""
"101a0178",116,"u""(tab_bar != 0) && \""Mismatched BeginTabBar()/EndTabBar()!\"""""
"101a01f0",102,"u""tab->LastFrameVisible >= tab_bar->PrevFrameVisible"""
"101a0258",38,"u""docked_window == 0"""
"101a0280",92,"u""tab->NameOffset < tab_bar->TabsNames.Buf.Size"""
