entry,name,size
004529f0,PathFind::LoadPathFindData,5
00452c80,PathFind::SwitchRoadsOffInArea,76
00452f00,PathFind::SwitchPedRoadsOffInArea,5
00452f40,PathFind::LoadPathFindData,80
004549a0,Pickup::GetPosn,71
00454a70,Pickups::Init,5
00454ac0,Pickups::ModelForWeapon,5
00454ae0,Pickups::WeaponForModel,7
00454b40,Pickups::IsPickUpPickedUp,5
00454b70,Pickups::ModifyStringLabelForControlSetting,89
00454be0,Pickup::ExtractAmmoFromPickup,5
00454c70,Pickup::IsVisible,115
00454cf0,Pickup::GetRidOfObjects,41
00454d20,Pickup::PickUpShouldBeInvisible,345
00454e80,Pickups::DoMoneyEffects,376
00455000,Pickups::RenderPickUpText,444
004551c0,Pickups::FindPickUpForThisObject,5
00455200,Pickups::PassTime,57
00455240,Pickups::AddToCollectedPickupsArray,5
004552a0,Pickups::GetActualPickupIndex,5
004552d0,Pickups::PickedUpOyster,78
00455390,Pickups::PickedUpHorseShoe,217
00455470,Pickups::RemovePickupObjects,67
004554c0,Pickups::PlayerCanPickUpThisWeaponTypeAtThisMoment,5
00455500,Pickup::FindTextIndexForString,5
00455540,Pickup::FindStringForTextIndex,5
004555a0,Pickups::TryToMerge_WeaponType,216
00455680,Pickups::UpdateMoneyPerDay,5
004556c0,Pickup::Remove,10
00455720,Pickups::DoPickUpEffects,1789
00455e20,Pickups::DoCollectableEffects,696
004560e0,Pickups::DoMineEffects,696
004563a0,Pickups::RemoveUnnecessaryPickups,168
00456450,Pickups::TestForPickupsInBubble,149
004564f0,Pickups::GivePlayerGoodiesWithPickUpMI,6
004567e0,Pickup::GiveUsAPickUpObject,580
00456a70,Pickups::PictureTaken,687
00456d30,Pickups::RemovePickUpsInArea,169
00456de0,Pickups::RemoveMissionPickUps,117
00456e60,Pickups::ReInit,178
00456f20,Pickups::GenerateNewOne,1118
00457380,Pickups::GenerateNewOne_WeaponType,5
004573d0,Pickups::RemovePickUp,50
00457410,Pickup::Update,5135
00458970,Pickups::CreateSomeMoney,258
00458a80,Pickups::CreatePickupCoorsCloseToCoors,863
00458de0,Pickups::Update,729
00459390,VehicleRecording::Init,97
00459400,VehicleRecording::ShutDown,5
00459440,VehicleRecording::StopPlaybackWithIndex,101
004594c0,VehicleRecording::IsPlaybackGoingOnForCar,5
00459660,VehicleRecording::SetPlaybackSpeed,223
00459740,VehicleRecording::PausePlaybackRecordedCar,5
00459850,VehicleRecording::UnpausePlaybackRecordedCar,5
00459960,VehicleRecording::RestoreInfoForMatrix,208
00459a30,VehicleRecording::RestoreInfoForCar,249
00459b30,VehicleRecording::InterpolateInfoForCar,477
00459d10,VehicleRecording::SkipForwardInRecording,471
00459f70,VehicleRecording::Render,1
00459f80,VehicleRecording::RegisterRecordingFile,5
0045a020,VehicleRecording::RequestRecordingFile,5
0045a060,VehicleRecording::HasRecordingFileBeenLoaded,5
0045a0a0,VehicleRecording::RemoveRecordingFile,5
0045a0f0,VehicleRecording::SmoothRecording,100
0045a160,VehicleRecording::RemoveAllRecordingsThatArentUsed,5
0045a1b0,VehicleRecording::InitAtStartOfGame,28
0045a1e0,VehicleRecording::SetRecordingToPointClosestToCoors,148
0045a280,VehicleRecording::StopPlaybackRecordedCar,220
0045a4a0,VehicleRecording::SkipToEndAndStopPlaybackRecordedCar,339
0045a610,VehicleRecording::SaveOrRetrieveDataForThisFrame,725
0045a8f0,VehicleRecording::Load,5
0045a980,VehicleRecording::StartPlaybackRecordedCar,5
0045ab10,Remote (thunk),548
0045ae80,Remote (thunk),5
0045b150,Replay::DisableReplays,5
0045b160,Replay::EnableReplays,5
0045b170,Replay::StorePedAnimation,857
0045b4d0,Replay::RetrievePedAnimation,594
0045b730,ReplayBlockType::tReplayVehicleBlock::MakeVehicleUpdateData,857
0045ba90,ReplayBlockType::tReplayVehicleBlock::ExtractVehicleUpdateData,1
0045bf90,ReplayBlockType::tReplayBmxBlock::MakeBmxUpdateData,81
0045bff0,ReplayBlockType::tReplayBmxBlock::ExtractBmxUpdateData,116
0045c070,ReplayBlockType::tReplayBikeBlock::MakeBikeUpdateData,81
0045c0d0,ReplayBlockType::tReplayBikeBlock::ExtractBikeUpdateData,116
0045c210,Replay::Display,298
0045c440,Replay::ShouldStandardCameraBeProcessed,5
0045c750,Replay::StoreClothesDesc,125
0045c7d0,Replay::RestoreClothesDesc,128
0045c850,Replay::FindSizeOfPacket,86
0045c940,Replay::StorePedUpdate,291
0045ca70,Replay::ProcessPedUpdate,6
0045cd10,ReplayBlockType::tReplayTrainBlock::MakeTrainUpdateData,5
0045cdb0,ReplayBlockType::tReplayTrainBlock::ExtractTrainUpdateData,226
0045cea0,Replay::DealWithNewPedPacket,5
0045d060,Replay::ProcessReplayCamera,816
0045d390,Replay::EmptyPedsAndVehiclePools_NoDestructors,148
0045d430,Replay::MarkEverythingAsNew,6
0045d4b0,Replay::StreamAllNecessaryCarsAndPeds,5
0045d540,Replay::CreatePlayerPed,282
0045d6c0,Replay::FindFirstFocusCoordinate,5
0045d760,Replay::ProcessLookAroundCam,1649
0045dde0,Replay::IsThisPedUsedInRecording,5
0045de40,Replay::IsThisVehicleUsedInRecording,131
0045e220,Replay::Init,10
0045e300,Replay::RecordThisFrame,2104
0045ebb0,Replay::RecordVehicleDeleted,5
0045ec20,Replay::RecordPedDeleted,5
0045ec90,Replay::EmptyReplayBuffer,63
0045ecd0,Replay::RestoreStuffFromMem,225
0045ef20,Replay::InitialisePedPoolConversionTable,5
0045efa0,Replay::InitialiseVehiclePoolConversionTable,113
0045f050,Replay::FinishPlayback,293
0045f180,Replay::StoreStuffInMem,5
0045f380,Replay::PlayBackThisFrameInterpolation,539
004600f0,Replay::TriggerPlayback,5
004604a0,Replay::PlayBackThisFrame,5
00460500,Replay::Update,628
00460630,Restart::Initialise,5
00460730,Restart::AddHospitalRestartPoint,76
00460780,Restart::AddPoliceRestartPoint,76
004607d0,Restart::OverrideNextRestart,5
00460800,Restart::CancelOverrideRestart,8
00460810,Restart::SetRespawnPointForDurationOfMission,5
00460840,Restart::ClearRespawnPointForDurationOfMission,5
00460850,Restart::FindClosestHospitalRestartPoint,502
00460a50,Restart::FindClosestPoliceRestartPoint,502
00460c80,TaskComplexWanderCop::Constructor,78
00460ce0,TaskComplexWanderCop::CreateNextSubTask,102
00460d80,TaskComplexWanderCop::CTaskComplexWanderCop,87
00460df0,RoadBlocks::RegisterScriptRoadBlock,5
00460ec0,RoadBlocks::ClearScriptRoadBlocks,5
00460ee0,RoadBlocks::GetRoadBlockNodeInfo,306
00461020,RoadBlocks::ClearSpaceForRoadBlockObject,212
00461100,RoadBlocks::Init,5
00461170,RoadBlocks::GenerateRoadBlockPedsForCar,1930
004619c0,RoadBlocks::CreateRoadBlockBetween2Points,7
004629e0,RoadBlocks::GenerateRoadBlocks,210
00463540,TaskSimpleLeaveGroup::Constructor,5
00463560,TaskSimpleLeaveGroup::Destructor,6
00463660,TaskSimpleFinishBrain::Clone,80
00463830,UpsideDownCarCheck::IsCarUpsideDown,104
004638d0,UpsideDownCarCheck::AddCarToCheck,5
00463910,UpsideDownCarCheck::RemoveCarFromCheck,5
00463940,UpsideDownCarCheck::HasCarBeenUpsideDownForAWhile,5
004639e0,StuckCarCheck::Init,118
00463a60,StuckCarCheck::AttemptToWarpVehicle,285
00463b80,StuckCarCheck::RemoveCarFromCheck,5
00463c00,StuckCarCheck::HasCarBeenStuckForAWhile,5
00463c40,StuckCarCheck::ClearStuckFlagForCar,5
00463c70,StuckCarCheck::IsCarInStuckCarArray,5
004650a0,DecisionMaker::CDecisionMaker,5
004655e0,UpsideDownCarCheck::UpdateTimers,155
00465680,StuckCarCheck::Process,742
00465970,StuckCarCheck::AddCarToCheck,5
004684f0,DecisionMakerTypes::CDecisionMakerTypes::GetInstance,7
0046a470,TaskSimpleSetCharDecisionMaker::Constructor,5
0046a490,TaskSimpleSetCharDecisionMaker::Clone,90
0046a6e0,TaskComplexClimb::Clone,11
0046a760,Glass::IsObjectGlass,67
0046a8c0,ScriptsForBrains::Init,5
0046a900,ScriptsForBrains::SwitchAllObjectBrainsWithThisID,5
0046a930,ScriptsForBrains::AddNewScriptBrain,131
0046a9c0,ScriptsForBrains::AddNewStreamedScriptBrainForCodeUse,5
0046aa30,ScriptsForBrains::GetIndexOfScriptBrainWithThisName,5
0046aa80,ScriptsForBrains (thunk),5
0046aae0,ScriptsForBrains (thunk),5
0046ab20,ScriptsForBrains::HasAttractorScriptBrainWithThisNameLoaded,5
0046ac10,TaskComplexSeekEntityStandard::Constructor,5
0046ad50,TaskComplexSeekEntityStandard::Destructor,30
0046af10,TaskSimpleSetCharDecisionMaker::Destructor,5
0046b270,ScriptsForBrains::StartNewStreamedScriptBrain,250
0046b390,ScriptsForBrains::StartAttractorScriptBrainWithThisName,5
0046b3d0,ScriptsForBrains::IsObjectWithinBrainActivationRange,136
0046cd80,ScriptsForBrains::StartOrRequestNewStreamedScriptBrain,309
0046ced0,ScriptsForBrains::StartOrRequestNewStreamedScriptBrainWithThisName,5
0046ef50,TaskComplexSeekEntityStandard::Clone,150
0046f1e0,TaskComplexSeekEntityStandard::CreateSubTask,903
0046f800,TaskComplexSeekEntityStandard::ControlSubTask,1608
0046fe60,TaskComplexGoToPointAndStandStill::GoToPoint,122
0046ff20,ScriptsForBrains (thunk),201
00470480,ScriptResourceManager::Initialise,5
004704b0,ScriptResourceManager::AddToResourceManager,5
00470510,ScriptResourceManager::RemoveFromResourceManager,5
00470620,ScriptResourceManager::HasResourceBeenRequested,5
00470660,StreamedScripts::Initialise,5
004706a0,StreamedScripts::ReInitialise,5
004706c0,StreamedScripts::RegisterScript,5
00470750,StreamedScripts::ReadStreamedScriptData,5
00470810,StreamedScripts::GetProperIndexFromIndexUsedByScript,5
00470840,StreamedScripts::LoadStreamedScript,5
00470890,StreamedScripts::StartNewStreamedScript,5
004708e0,StreamedScripts::RemoveStreamedScriptFromMemory,5
00470910,StreamedScripts::GetStreamedScriptWithThisStartAddress,34
00474640,TaskSimpleSetCharIgnoreWeaponRangeFlag::Clone,92
004748a0,Camera::CCamera::VectorMoveRunning,46
004748f0,TaskSimpleSetCharIgnoreWeaponRangeFlag::Destructor,5
004893e0,PedIntelligence::GetPedEntities,5
0048b570,Streaming::CStreaming::SetMissionDoesntRequireAnim,18
0048de70,TaskSimpleCower::Constructor,5
0048deb0,TaskSimpleCower::Clone,102
0048df60,TaskSimpleScratchHead::IsInterruptable,102
0048dfe0,TaskSimpleUseAtm::Constructor,5
0048e010,TaskSimpleUseAtm::Clone,102
0048e090,TaskSimpleRunTimedAnim::Destructor,5
0048e0a0,TaskSimpleHitWall::CTaskSimpleHitWall,5
0048e0f0,TaskSimpleLookAbout::Clone,112
0048e1c0,EventLeaderEnteredCarAsDriver::Constructor,5
0048e360,TaskSimpleSay::Constructor,5
0048e440,TaskSimpleSay::ProcessPed,114
0048e4e0,TaskSimpleSay::Destructor,11
0048e4f0,TaskComplexWanderStandard::CTaskComplexWanderStandard,5
0048e530,TaskComplexWanderStandard::GetWanderType,149
0048e610,TaskComplexWanderCriminal::CTaskComplexWanderCriminal,5
0048e650,TaskComplexWanderCriminal::GetWanderType,149
0048e720,TaskComplexWanderCriminal::Clone,11
0048e750,TaskSimplePause::Constructor,5
0048e780,TaskSimplePause::Clone,124
0048e900,TaskSimpleCower::Destructor,5
0048e960,TaskSimpleUseAtm::Destructor,5
0048e970,TaskSimpleHandsUp::Constructor,5
0048e9c0,TaskSimpleHandsUp::Clone,115
0048ea60,TaskSimpleHandsUp::Destructor,5
00492d10,TaskSimpleTogglePedThreatScanner::CTaskSimpleTogglePedThreatScanner,5
00492d50,TaskSimpleTogglePedThreatScanner::MakeAbortable,122
00492e20,TaskComplexDiveFromAttachedEntityAndGetUp::Constructor,5
00492e70,TaskComplexDiveFromAttachedEntityAndGetUp::Clone,110
00492f10,TaskComplexDiveFromAttachedEntityAndGetUp::Destructor,11
00493730,TaskComplexSeekEntity::Constructor,5
00493890,TaskComplexSeekEntity::Destructor,5
00493900,SearchLight::CSearchLight::IsSpottedEntity,5
00495fb0,TaskComplexSeekEntityRadiusAngleOffset::Clone,162
00496270,TaskComplexSeekEntityRadiusAngleOffset::CreateSubTask,897
00496760,TaskComplexSeekEntityRadiusAngleOffset::ControlSubTask,1628
00496dc0,TaskComplexSeekEntity::CreateSubTask,61
004994f0,SetPieces::Init,5
00499500,SetPieces::AddOne,393
00499690,SetPiece::TryToGenerateCopPed,7
004998a0,SetPiece::TryToGenerateCopCar,479
00499a80,SetPiece::Update,3925
0049aa00,SetPieces::Update,5
0049aad0,Shopping::GetPriceSectionFromName,48
0049ab10,Shopping::GetItemIndex,5
0049ab30,Shopping::GetKey,5
0049ad50,Shopping::GetPrice,66
0049ada0,Shopping::GetNameTag,5
0049ade0,Shopping::GetExtraInfo,5
0049ae30,Shopping::RemoveLoadedShop,5
0049ae70,Shopping::FindSection,5
0049af10,Shopping::GetNextSection,5
0049b200,Shopping::StoreClothesState,5
0049b240,Shopping::RestoreClothesState,5
0049b3c0,Shopping::RestoreVehicleMods,483
0049b5e0,Shopping::HasPlayerBought,5
0049b610,Shopping::SetPlayerHasBought,5
0049b640,Shopping::ShutdownForRestart,5
0049b6a0,Shopping::LoadStats,554
0049b8d0,Shopping::LoadPrices,740
0049bbe0,Shopping::LoadShop,493
0049be70,Shopping::IncrementStat,117
0049bef0,Shopping::UpdateStats,5
0049bf70,Shopping::Buy,751
0049c290,Shopping::Init,53
0049c490,StuntJumpManager::Update,1109
0049ca50,StuntJumpManager::Init,5
0049cb10,StuntJumpManager::ShutdownForRestart,5
0049cb40,StuntJumpManager::AddOne,5
0049cbc0,StuntJumpManager::Shutdown,5
0049cc50,TagManager::Init,5
0049cc60,TagManager::ShutdownForRestart,5
0049cc90,TagManager::AddTag,5
0049cce0,TagManager::IsTag,16
0049cda0,TagManager::GetPercentageTagged,60
0049cde0,TagManager::UpdateNumTagged,5
0049ce10,TagManager::SetupAtomic,5
0049ce40,TagManager::RenderTagForPC,85
0049cec0,TagManager::SetAlpha,206
0049cf90,TagManager::GetAlpha,65
0049cfe0,TagManager::SetAlphaInArea,198
0049d0b0,TagManager::GetPercentageTaggedInArea,165
0049d160,TagManager::GetNearestTag,115
0049d2d0,TrafficLights::LightForCars1,5
0049d310,TrafficLights::LightForCars2,5
0049d350,TrafficLights::LightForCars1_Visual,73
0049d3a0,TrafficLights::LightForCars2_Visual,83
0049d400,TrafficLights::LightForPeds,32
0049d420,TrafficLights::ShouldCarStopForBridge,171
0049d4d0,TrafficLights::FindTrafficLightTypeFromOrientation,80
0049d520,TrafficLights::FindOrientationForTrafficLightType,86
0049d5a0,TrafficLights::IsMITrafficLight,109
0049d610,TrafficLights::ShouldCarStopForLight,49
0049dab0,TrafficLights::DisplayActualLight,2855
004ab340,EventGroup::Constructor,41
004ab370,EventGroup::Flush,170
004ab420,EventGroup::Add,370
004ab5a0,EventGroup::Remove,63
004ab5e0,EventGroup::HasEventOfType,106
004ab650,EventGroup::GetEventOfType,66
004ab6a0,EventGroup::HasEvent,41
004ab6d0,EventGroup::TickEvents,34
004ab700,EventGroup::Reorganise,84
004ab760,EventGroup::RemoveInvalidEvents,91
004ab7c0,EventGroup::GetHighestPriorityEvent,128
004ab840,EventGroup::HasScriptCommandOfTaskType,87
004ab8a0,EventGlobalGroup::AddEventsToGroup,81
004ab900,EventGlobalGroup::GetSoundLevel,126
004ab9c0,EventGlobalGroup::AddEventsToPed,86
004aba50,RwHelper::GetEventGlobalGroup,77
004abac0,EventSource (thunk),46
004abda0,TaskSimpleFight::CTaskSimpleFight::GetComboAnimGroupID,30
004abdc0,TaskSimpleFight::CTaskSimpleFight::IsComboSet,46
004abdf0,TaskSimpleFight::CTaskSimpleFight::IsHitComboSet,60
004abea0,PedIntelligence::CPedIntelligence::GetPedFOVRange,33
004abf50,Weather::IsRainy,28
004abfc0,Event::Constructor,17
004ac050,Event::CalcSoundLevelIncrement,113
004ac1e0,InformFriendsEventQueue::Add,192
004ac2a0,InformFriendsEventQueue::Flush,64
004ac2e0,InformFriendsEventQueue::Process,107
004ac410,InformGroupEventQueue::Flush,64
004ac450,EventEditableResponse::Constructor,33
004ac480,EventEditableResponse::Clone,7
004ac490,EventEditableResponse::WillRespond,12
004ac4a0,EventEditableResponse::InformVehicleOccupants,254
004ac5a0,EventEditableResponse::TriggerLookAt,99
004ac610,EventGunShot::Constructor,159
004ac780,EventGunShot::TakesPriorityOver,137
004ac840,EventVehicleCollision::Constructor,174
004ac990,EventPedCollisionWithPed::Constructor,173
004accf0,EventObjectCollision::Constructor,164
004ace30,EventObjectCollision::AffectsPed,71
004acf00,EventBuildingCollision::Constructor,164
004ad070,EventBuildingCollision::AffectsPed,358
004ad1e0,EventBuildingCollision::IsHeadOnCollision,110
004ad250,EventDraggedOutCar::CEventDraggedOutCar,139
004ad3a0,EventDraggedOutCar::CEventDraggedOutCar::AffectsPed,32
004ad3f0,PedDamageResponseCalculator::Constructor,39
004ad420,PedDamageResponseCalculator::AccountForPedDamageStats,1
004ad430,PedDamageResponseCalculator::AccountForPedDamageStats,279
004ad550,PedDamageResponseCalculator::AccountForPedArmour,180
004ad610,PedDamageResponseCalculator::ComputeWillForceDeath,418
004ad830,EventDamage::Constructor,7
004ad9c0,EventDamage::From,175
004ada90,EventDamage::IsCriminalEvent,73
004adae0,EventDamage::DoInformVehicleOccupants,29
004adc10,EventDamage::ComputeBodyPartToRemove,234
004add60,EventDamage::CEventDamage::WasHeadShot,61
004addf0,EventDeath::CEventDeath,35
004adea0,EventDeadPed::CEventDeadPed,120
004adfd0,EventGroupEvent::CEventGroupEvent,95
004ae100,EventGroupEvent::CEventGroupEvent::BaseEventTakesPriorityOverBaseEvent,149
004ae320,EventPotentialWalkIntoVehicle::Constructor,111
004ae5d0,EventPotentialWalkIntoObject::Constructor,111
004ae6e0,EventPotentialWalkIntoPed::Constructor,128
004ae990,EventVehicleHitAndRun::Constructor,101
004af130,EventPedToChase::CEventPedToChase,86
004af240,EventPedToFlee::CEventPedToFlee,86
004af350,EventAttractor::Constructor,118
004af460,EventAttractor::IsEffectActive,72
004af670,EventVehicleToSteal::Constructor,86
004af820,EventAcquaintancePed::Constructor,102
004af8f0,EventAcquaintancePed::TakesPriorityOver,117
004af970,EventAcquaintancePed::AffectsPedGroup,185
004afa30,EventAcquaintancePed::AffectsPed,85
004afa90,EventAcquaintancePedHateBadlyLit::AffectsPed,165
004afc70,EventKnockOffBike::Constructor,50
004afcf0,EventKnockOffBike::Constructor,7
004afdd0,EventKnockOffBike::From,157
004afee0,EventKnockOffBike::AffectsPed,122
004aff60,EventKnockOffBike::SetPedOutCar,187
004b0020,EventKnockOffBike::CalcForcesAndAnims,1619
004b0700,EventGunAimedAt::CEventGunAimedAt,7
004b0810,EventGunAimedAt::CEventGunAimedAt::TakesPriorityOver,138
004b0a00,EventScriptCommand::Constructor,40
004b0ab0,EventScriptCommand::IsValid,54
004b0af0,EventScriptCommand::AffectsPed,38
004b0b20,EventScriptCommand::GetEventPriority,124
004b0ba0,EventScriptCommand::TakesPriorityOver,83
004b0cb0,EventInAir::Constructor,17
004b0d10,EventVehicleDied::Constructor,85
004b0f80,EventLeaderExitedCarAsDriver::AffectsPedGroup,134
004b1050,EventOnFire::AffectsPed,112
004b10c0,EventVehicleOnFire::Constructor,7
004b1290,EventHitByWaterCannon::Constructor,67
004b1330,EventHitByWaterCannon::AffectsPed,60
004b1490,EventStuckInAir::Constructor,86
004b15b0,EventStuckInAir::TakesPriorityOver,69
004b1600,EventStuckInAir::GetEventPriority,56
004b16c0,EventLeanOnVehicle::IsValid,54
004b1700,EventPassObject::IsValid,54
004b1740,EventCopCarBeingStolen::Constructor,116
004b1860,EventCopCarBeingStolen::AffectsPed,97
004b18d0,EventVehicleDamage::Constructor,7
004b1a00,EventVehicleDamage::AffectsPed,112
004b1a90,EventVehicleDamage::IsCriminalEvent,73
004b1b60,EventGotKnockedOverByCar::CEventGotKnockedOverByCar,102
004b1cc0,EventCarUpsideDown::Constructor,86
004b1db0,EventCarUpsideDown::AffectsPed,111
004b1e20,EventPotentialWalkIntoFire::Constructor,175
004b1f80,EventFireNearby::GetEventType,7
004b1fd0,EventGunShotWhizzedBy::Constructor,82
004b2080,EventSeenPanickedPed::Constructor,102
004b2190,EventAreaCodes::Constructor,86
004b23d0,EventPlayerCommandToGroup::Constructor,109
004b24d0,EventPlayerCommandToGroup::AffectsPedGroup,78
004b2530,EventPlayerCommandToGroupAttack::AffectsPedGroup,73
004b2580,EventEscalator::AffectsPed,84
004b2600,EventDanger::Constructor,109
004b27d0,EventVehicleHitAndRun::ReportCriminalEvent,113
004b2850,Event::GetSoundLevel,247
004b2990,InformFriendsEventQueue::Init,5
004b29a0,InformGroupEvent::Destructor,50
004b29e0,InformGroupEvent::Process,230
004b2ad0,InformGroupEventQueue::Init,5
004b2ae0,InformGroupEventQueue::Process,26
004b2b00,EventEditableResponse::InformRespectedFriends,464
004b2cd0,EventGunShot::AffectsPed,528
004b2ee0,EventVehicleCollision::AffectsPed,564
004b3120,EventBuildingCollision::CanTreatBuildingAsObject,226
004b3210,PedDamageResponseCalculator::ComputeWillKillPed,402
004b33b0,EventDamage::Constructor,111
004b3440,EventDamage::ReportCriminalEvent,349
004b35a0,EventDamage::AffectsPed,815
004b3a20,EventDamage::ProcessDamage,51
004b3a60,EventDamage::ComputeDeathAnim,945
004b3fc0,EventDamage::ComputeDamageAnim,1865
004b4950,EventPotentialWalkIntoObject::AffectsPed,243
004b4aa0,EventKnockOffBike::From,19
004b4ac0,EventKnockOffBike::SetPedSafePosition,957
004b4ee0,EventGunAimedAt::CEventGunAimedAt::AffectsPed,232
004b50b0,EventVehicleDamage::ReportCriminalEvent,103
004b5470,EventDanger::AffectsPed,109
004b54e0,EventDanger::AffectsPedGroup,131
004b5620,Event::new,11
004b5630,Event::delete,49
004b56c0,EventEditableResponse::ComputeResponseTaskType,108
004b5730,EventEditableResponse::ComputeResponseTaskOfType,111
004b57a0,EventEditableResponse::ComputeResponseTaskType,309
004b5ac0,PedDamageResponseCalculator::ComputeDamageResponse,559
004b5d40,EventDamage::CloneEditable,102
004b6490,EventScriptCommand::Clone,63
004b6b20,EventGunShot::CloneEditable,154
004b6bc0,EventVehicleCollision::Clone,123
004b6dc0,EventDraggedOutCar::CEventDraggedOutCar::CloneEditable,107
